"WATERBODYC,N,9,0","LOCNAME_EN,C,254","LATITUDE,N,19,11","LONGITUDE,N,19,11","GUIDELOC_E,C,254","URL_EN,C,254","SPECIES_EN,C,254"
43037908,Welland River,43.04861111,-79.13333333,downstream of Welland Canal to Niagara River,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43037908.html,-BROWN_BULLHEAD-CHANNEL_CATFISH-ROCK_BASS-PUMPKINSEED-LARGEMOUTH_BASS-WHITE_CRAPPIE-BLACK_CRAPPIE-YELLOW_PERCH-FRESHWATER_DRUM-NORTHERN_PIKE-COMMON_CARP-
43038052,Thames River,43.05,-80.86916667,South Branch below Pittock Reservoir (Woodstock) to Dorchester,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43038052.html,-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-
43047933,North Creek,43.07472222,-79.52472222,Niagara R.M.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43047933.html,-COMMON_CARP-
43047957,Grand River,42.94777778,-79.86111111,Below Caledonia Dam to Dunnville Dam,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43047957.html,-RAINBOW_TROUT-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-CHANNEL_CATFISH-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-
43048111,Fanshawe Reservoir (Thames River),43.06527778,-81.18666667,"London Twp., Middlesex Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43048111.html,-WHITE_SUCKER-REDHORSE_SUCKER-COMMON_CARP-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-WALLEYE-
43057912,Old Welland Canal,43.00083333,-79.24333333,Broadway Bridge to Port Robinson,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43057912.html,-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-YELLOW_PERCH-FRESHWATER_DRUM-
43067914,Lake Gibson,43.10472222,-79.2325,"Thorold Twp., Niagara R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43067914.html,-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-FRESHWATER_DRUM-NORTHERN_PIKE-WHITE_SUCKER-REDHORSE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-BLUEGILL-
43077903,Lake Ontario 1b - Lower Niagara River,43.10472222,-79.05944444,Canadian waters from below the falls to Lake Ontario,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43077903.html,-RAINBOW_TROUT-BROWN_TROUT-LAKE_TROUT-RAINBOW_SMELT-NORTHERN_PIKE-CHINOOK_SALMON-WHITE_SUCKER-REDHORSE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-CHANNEL_CATFISH-WHITE_PERCH-WHITE_BASS-ROCK_BASS-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-FRESHWATER_DRU
43077913,Lake Gibson (Marlatt's Pond),43.10666667,-79.21666667,"Thorold Twp., Niagara R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43077913.html,-COMMON_CARP-ROCK_BASS-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-WHITE_CRAPPIE-
43077948,Binbrook Reservoir (Lake Niapenco),43.10416667,-79.85,Hamilton-Wentworth R.M.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43077948.html,-COMMON_CARP-BROWN_BULLHEAD-CHANNEL_CATFISH-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-
43077955,Welland River,43.13333333,-79.92416667,upstream Binbrook Reservoir,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43077955.html,-COMMON_CARP-
43078024,Whiteman's Creek,43.11638889,-80.39972222,"Brantford Twp., Brant Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43078024.html,-BROWN_TROUT-
43087903,Lyons Creek,43.03361111,-79.09666667,"downstream of QEW , Niagara R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43087903.html,-BOWFIN-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-WHITE_CRAPPIE-BLACK_CRAPPIE-YELLOW_PERCH-
43088013,Mohawk Lake,43.13416667,-80.23083333,Brantford,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43088013.html,-WHITE_SUCKER-COMMON_CARP-LARGEMOUTH_BASS-
43088044,Pittock Reservoir (Thames River),43.15388889,-80.74777778,"Woodstock, Oxford Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43088044.html,-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-YELLOW_PERCH-
43097923,Twenty Mile Creek,43.15194444,-79.37444444,"spawning run, Jordan, Niagara R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43097923.html,-CHINOOK_SALMON-
43107915,St. Catherines - Water Intake Canal,43.09638889,-79.2275,Niagara R. M.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43107915.html,-WHITE_CRAPPIE-
43108140,Parkhill Reservoir,43.17111111,-81.67138889,"West Williams Twp., Middlesex Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43108140.html,-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-LARGEMOUTH_BASS-WHITE_CRAPPIE-YELLOW_PERCH-
43117916,Martindale Pond,43.1875,-79.27222222,"Grantham Twp., Niagara R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43117916.html,-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-
43117922,Lake Ontario 2a - Jordan Harbour,43.18222222,-79.37305556,harbour area,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43117922.html,-CHINOOK_SALMON-COMMON_CARP-BROWN_BULLHEAD-CHANNEL_CATFISH-WHITE_PERCH-PUMPKINSEED-BLUEGILL-SMALLMOUTH_BASS-LARGEMOUTH_BASS-WHITE_CRAPPIE-YELLOW_PERCH-FRESHWATER_DRUM-
43117923,Twenty Mile Creek,43.09166667,-79.53694444,Niagara R.M.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43117923.html,-COMMON_CARP-
43128202,Lake Huron H5,43.19722222,-82.16138889,from Grand Bend to Point Edward,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43128202.html,-YELLOW_PERCH-WALLEYE-FRESHWATER_DRUM-PINK_SALMON-CHINOOK_SALMON-RAINBOW_TROUT-LAKE_TROUT-LAKE_WHITEFISH-BLOATER-RAINBOW_SMELT-LONGNOSE_SUCKER-WHITE_SUCKER-COMMON_CARP-CHANNEL_CATFISH-LING_(BURBOT)-WHITE_PERCH-WHITE_BASS-SMALLMOUTH_BASS-
43147947,Red Hill Creek,43.22777778,-79.78944444,"spawning run, at Queenston Avenue, City of Hamilton",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43147947.html,-CHINOOK_SALMON-WHITE_SUCKER-
43148102,Wildwood Reservoir,43.25833333,-81.06722222,"Zorra Twp., Oxford Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43148102.html,-NORTHERN_PIKE-WHITE_SUCKER-LARGEMOUTH_BASS-
43158002,Valens Reservoir,43.38638889,-80.1375,"Spencer Creek, Beverly Twp., Hamilton-Wentworth R. M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43158002.html,-NORTHERN_PIKE-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-BLACK_CRAPPIE-
43158108,Thames River,43.26166667,-81.14694444,"North branch, above St. Marys",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43158108.html,-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-YELLOW_PERCH-
43167956,Lake Jojo,43.27416667,-79.93972222,Town of Dundas,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43167956.html,-COMMON_CARP-BROWN_BULLHEAD-
43168023,Pinehurst Lake,43.26944444,-80.38972222,"South Dumfries Twp., Brant Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43168023.html,-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-
43177906,Lake Ontario 2 - Western Lake Ontario,43.34555556,-79.57916667,open water from Niagara River to Clarkson Harbour,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43177906.html,-COHO_SALMON-CHINOOK_SALMON-RAINBOW_TROUT-BROWN_TROUT-LAKE_TROUT-RAINBOW_SMELT-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-CHANNEL_CATFISH-WHITE_PERCH-WHITE_BASS-SMALLMOUTH_BASS-YELLOW_PERCH-WALLEYE-FRESHWATER_DRUM-
43177950,Lake Ontario 3 - Hamilton Harbour,43.28333333,-79.83333333,harbour area,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43177950.html,-CHINOOK_SALMON-RAINBOW_TROUT-BROWN_TROUT-RAINBOW_SMELT-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-CHANNEL_CATFISH-WHITE_PERCH-WHITE_BASS-ROCK_BASS-BLUEGILL-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-FRESHWATER_DRUM-
43178001,Christie Reservoir,43.27972222,-80.02388889,"Spencer Creek, Hamilton-Wentworth R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43178001.html,-COMMON_CARP-BROWN_BULLHEAD-LARGEMOUTH_BASS-
43187953,Grindstone Creek,43.30583333,-79.86416667,"East Flamborough Twp., Wentworth Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43187953.html,-CHINOOK_SALMON-RAINBOW_TROUT-
43198146,Ausable River,43.31333333,-81.76666667,"Lambton, Middlesex & Huron Cos.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43198146.html,-CHINOOK_SALMON-RAINBOW_TROUT-NORTHERN_PIKE-COMMON_CARP-CHANNEL_CATFISH-ROCK_BASS-SMALLMOUTH_BASS-WALLEYE-
43218127,Morrison Lake,43.35944444,-81.45111111,"Usborne Twp., Huron Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43218127.html,-WHITE_SUCKER-LARGEMOUTH_BASS-WHITE_CRAPPIE-YELLOW_PERCH-
43228017,Shades Mill Reservoir,43.37805556,-80.28916667,Cambridge,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43228017.html,-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-LARGEMOUTH_BASS-BLACK_CRAPPIE-
43228022,Speed River - Preston,43.39944444,-80.36583333,"Preston, Waterloo R. M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43228022.html,-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-
43228049,Shakespeare Pond,43.38111111,-80.83388889,"South Easthope Twp., Perth Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43228049.html,-NORTHERN_PIKE-BROWN_BULLHEAD-PUMPKINSEED-YELLOW_PERCH-
43228057,Avon River,43.35472222,-81.08555556,"below Stratford, Perth Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43228057.html,-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-YELLOW_PERCH-WHITE_SUCKER-
43228059,Avon River (Lake Victoria),43.37444444,-80.97777778,"North Easthope Twp., Perth Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43228059.html,-WHITE_SUCKER-LARGEMOUTH_BASS-YELLOW_PERCH-
43238023,Grand River,43.13944444,-80.28027778,below Manheim Weir to Caledonia Dam,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43238023.html,-NORTHERN_PIKE-WHITE_SUCKER-REDHORSE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-CHANNEL_CATFISH-ROCK_BASS-SMALLMOUTH_BASS-BLACK_CRAPPIE-WALLEYE-
43247953,Bronte Creek,43.42694444,-79.84527778,"spawning runs, downstream of Lowville, Halton R. M",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43247953.html,-CHINOOK_SALMON-RAINBOW_TROUT-BROWN_TROUT-
43258016,Puslinch Lake,43.41666667,-80.265,"Puslinch Twp., Wellington Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43258016.html,-NORTHERN_PIKE-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-BLACK_CRAPPIE-WALLEYE-
43268002,Mountsberg Reservoir,43.45944444,-80.04361111,"Badenoch Creek, Hamilton-Wentworth R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43268002.html,-LARGEMOUTH_BASS-
43268019,Speed River,43.435,-80.30833333,"Hespeler, N. Dumfries Twp., Waterloo R. M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43268019.html,-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-
43288111,Thames River,43.47277778,-81.19638889,"North branch, above Mitchell Dam",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43288111.html,-WHITE_SUCKER-COMMON_CARP-ROCK_BASS-
43298029,Columbia Lake (Laurel Creek),43.47361111,-80.55555556,Waterloo R. M.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43298029.html,-COMMON_CARP-
43307940,Lake Aquitaine,43.58666667,-79.75361111,Mississauga,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43307940.html,-ROCK_BASS-PUMPKINSEED-BLACK_CRAPPIE-YELLOW_PERCH-
43328010,Eramosa River,43.54805556,-80.18166667,"upstream of Speed River, Guelph Twp., Wellington Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43328010.html,-WHITE_SUCKER-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-
43328014,Speed River,43.53888889,-80.24138889,"at Eramosa River, Guelph Twp., Wellington Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43328014.html,-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-SMALLMOUTH_BASS-
43338015,Speed River,43.56555556,-80.26888889,"Riverside Park, Guelph",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43338015.html,-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-BLACK_CRAPPIE-
43347935,Credit River Marsh,43.55222222,-79.59277778,Port Credit,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43347935.html,-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-
43348019,Speed River,43.59444444,-80.26805556,"below Guelph Dam Guelph, Guelph Twp., Wellington Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43348019.html,-WHITE_SUCKER-BROWN_BULLHEAD-YELLOW_PERCH-
43348029,Grand River,43.56972222,-80.48,below Belwood Dam to Manheim Weir,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43348029.html,-BROWN_TROUT-NORTHERN_PIKE-WHITE_SUCKER-REDHORSE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-
43348138,Bayfield River,43.55833333,-81.63444444,"Below County Rd. 31, Huron Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43348138.html,-RAINBOW_TROUT-ROCK_BASS-SMALLMOUTH_BASS-
43357917,Lake Ontario 4 - Toronto Offshore Area,43.58333333,-79.28333333,open water from east of Clarkson Harbour to Scarborough Bluffs,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43357917.html,-CHINOOK_SALMON-BROWN_TROUT-LAKE_TROUT-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-YELLOW_PERCH-
43357943,Lake Ontario 5 - Credit River,43.54916667,-79.655,spawning runs,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43357943.html,-COHO_SALMON-CHINOOK_SALMON-RAINBOW_TROUT-BROWN_TROUT-
43358015,Guelph Lake,43.59638889,-80.25,"Guelph Twp., Wellington Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43358015.html,-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-SMALLMOUTH_BASS-
43368033,Canagagigue Creek,43.58472222,-80.53444444,"downstream of Elmira, Woolwich Twp., Waterloo R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43368033.html,-NORTHERN_PIKE-WHITE_SUCKER-REDHORSE_SUCKER-COMMON_CARP-ROCK_BASS-
43378003,Fairy Lake,43.625,-80.04833333,"Acton, Esquesing Twp., Halton R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43378003.html,-NORTHERN_PIKE-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-LARGEMOUTH_BASS-BLACK_CRAPPIE-
43378035,Canagagigue Creek,43.61611111,-80.56,"upstream of Elmira, Woolwich Twp.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43378035.html,-WHITE_SUCKER-REDHORSE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-
43387935,Centennial Park Pond,43.64777778,-79.59305556,Toronto,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43387935.html,-COMMON_CARP-BROWN_BULLHEAD-LARGEMOUTH_BASS-BLACK_CRAPPIE-
43388035,Canagagigue Creek (Woolwich Reservoir),43.62555556,-80.56972222,"Woolwich Twp., Waterloo R. M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43388035.html,-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-
43397919,Lake Ontario 4a - Toronto Waterfront Area,43.63388889,-79.38277778,nearshore area from the west side of Humber Bay Park to the east side of Ashbridges Bay Park,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43397919.html,-BROWN_TROUT-LAKE_TROUT-RAINBOW_SMELT-NORTHERN_PIKE-WHITE_SUCKER-REDHORSE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-WHITE_PERCH-ROCK_BASS-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-
43397927,Humber River,43.65166667,-79.49138889,"Old Mill area, Toronto",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43397927.html,-CHINOOK_SALMON-RAINBOW_TROUT-BROWN_TROUT-
43397928,Humber River Marsh,43.63861111,-79.48472222,Toronto,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43397928.html,-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-LARGEMOUTH_BASS-NORTHERN_PIKE-
43407927,Grenadier Pond,43.64138889,-79.46722222,Toronto,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43407927.html,-COMMON_CARP-BROWN_BULLHEAD-PUMPKINSEED-BLUEGILL-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-
43408043,Conestogo River,43.665,-80.71,"downstream of Conestogo Dam, Peel Twp.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43408043.html,-BROWN_TROUT-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-SMALLMOUTH_BASS-YELLOW_PERCH-
43417921,Don River,43.68805556,-79.36222222,"Pottery Road area, spawning run",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43417921.html,-WHITE_SUCKER-
43417928,Eglinton Flats Pond,43.68305556,-79.49611111,Toronto,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43417928.html,-GOLDFISH-BROWN_BULLHEAD-LARGEMOUTH_BASS-BLACK_CRAPPIE-
43428044,Conestogo Lake,43.69611111,-80.73138889,"Maryborough Twp., Wellington Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43428044.html,-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-SMALLMOUTH_BASS-
43437923,West Don River,43.77166667,-79.46,"below G. Ross Lord Dam, North York",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43437923.html,-WHITE_SUCKER-COMMON_CARP-PUMPKINSEED-
43447923,G. Ross Lord Reservoir,43.77222222,-79.46388889,"West Don River, North York",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43447923.html,-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-LARGEMOUTH_BASS-
43447940,West Humber River,43.73694444,-79.62944444,"below Claireville Dam, Toronto Twp.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43447940.html,-LARGEMOUTH_BASS-COMMON_CARP-
43447946,Professor's Lake,43.7475,-79.73472222,Brampton,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43447946.html,-COMMON_CARP-ROCK_BASS-PUMPKINSEED-LARGEMOUTH_BASS-BLACK_CRAPPIE-YELLOW_PERCH-
43447947,Heart Lake,43.74027778,-79.79527778,"Chinguacousy Twp., Peel R. M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43447947.html,-BROWN_BULLHEAD-ROCK_BASS-LARGEMOUTH_BASS-
43447948,Loafers Lake,43.72333333,-79.80111111,Brampton,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43447948.html,-NORTHERN_PIKE-LARGEMOUTH_BASS-
43448115,Middle Maitland River,43.73972222,-81.24805556,"above Brussels Dam, Morris & Grey Twps.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43448115.html,-WHITE_SUCKER-COMMON_CARP-SMALLMOUTH_BASS-
43448150,Lake Huron H4,43.73333333,-81.83333333,from south of Point Clark to north of Grand Bend,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43448150.html,-YELLOW_PERCH-WALLEYE-LAKE_WHITEFISH-BLOATER-CHUB_(NOT_C._ARTEDII)-LONGNOSE_SUCKER-WHITE_SUCKER-LING_(BURBOT)-CHINOOK_SALMON-RAINBOW_TROUT-LAKE_TROUT-
43457940,Claireville Reservoir (West Humber River),43.73805556,-79.63222222,Toronto Twp.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43457940.html,-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-
43458000,Little Credit River,43.75027778,-79.92111111,"Caledon Twp., Peel R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43458000.html,-BROOK_TROUT-
43458143,Maitland River,43.75,-81.71722222,"mouth, Goderich Twp.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43458143.html,-COMMON_CARP-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-
43468020,Belwood Lake (Grand River),43.75861111,-80.33944444,"W. Garafraxa Twp., Wellington Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43468020.html,-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-YELLOW_PERCH-
43468132,Maitland River,43.89611111,-81.35305556,"below Wingham Dam, Huron Co.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43468132.html,-COMMON_CARP-ROCK_BASS-SMALLMOUTH_BASS-
43487903,Duffin Creek Marsh,43.82166667,-79.03611111,"Ajax, Durham R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43487903.html,-NORTHERN_PIKE-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-YELLOW_PERCH-
43488000,Credit River,43.80305556,-79.99472222,"The Forks, Town of Caledon",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43488000.html,-BROWN_TROUT-BROOK_TROUT-
43497902,Duffin Creek (east),43.94972222,-79.08083333,"Pickering Twp., Durham R.M.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43497902.html,-BROOK_TROUT-
43497905,Lake Ontario 6a - Frenchman Bay,43.81694444,-79.09222222,bay area only,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43497905.html,-GIZZARD_SHAD-NORTHERN_PIKE-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-WHITE_PERCH-WHITE_BASS-ROCK_BASS-SMALLMOUTH_BASS-LARGEMOUTH_BASS-YELLOW_PERCH-WALLEYE-
43497907,Rouge River Marsh,43.79361111,-79.12111111,Scarborough,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43497907.html,-COMMON_CARP-BROWN_BULLHEAD-ROCK_BASS-PUMPKINSEED-SMALLMOUTH_BASS-LARGEMOUTH_BASS-
43497913,Milne Reservoir (Rouge River),43.865,-79.26638889,Markham,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43497913.html,-COMMON_CARP-ROCK_BASS-LARGEMOUTH_BASS-BLACK_CRAPPIE-
43507840,Lake Ontario 6 - Northwestern Lake Ontario,43.795,-78.32972222,from east of Scarborough Bluffs to Colborne,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43507840.html,-GIZZARD_SHAD-COHO_SALMON-CHINOOK_SALMON-RAINBOW_TROUT-BROWN_TROUT-LAKE_TROUT-RAINBOW_SMELT-WHITE_SUCKER-COMMON_CARP-BROWN_BULLHEAD-WHITE_BASS-SMALLMOUTH_BASS-YELLOW_PERCH-WALLEYE-
43517857,Lynde Creek Marsh,43.85055556,-78.95861111,Durham Co.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43517857.html,-COMMON_CARP-BROWN_BULLHEAD-YELLOW_PERCH-
43518115,Little Maitland River,43.85305556,-81.24944444,"above Bluevale Dam, Turnberry Twp.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE43518115.html,-WHITE_SUCKER-COMMON_CARP-ROCK_BASS-SMALLMOUTH_BASS-
